timestamp,actual,predicted
2013-12-16 13:10:00,2505.1448,2384.392169707953
2013-12-16 13:20:00,2585.238,2487.478379599308
2013-12-16 13:30:00,2969.4912,2585.192207566394
2013-12-16 13:40:00,3057.33,2820.382951688561
2013-12-16 13:50:00,2938.056,2962.7891902725864
2013-12-16 14:00:00,2866.0698,2978.262843591252
2013-12-16 14:10:00,2798.73,2948.4876121243888
2013-12-16 14:20:00,2803.0942,2897.388781020066
2013-12-16 14:30:00,2646.84,2873.0897082406054
2013-12-16 14:40:00,2462.6577,2773.8244104153173
2013-12-16 14:50:00,2350.5298,2637.03720429018
2013-12-16 15:00:00,2328.2554,2509.912607139381
2013-12-16 15:10:00,2480.486,2435.3959909189707
2013-12-16 15:20:00,2310.5579,2472.3432416814912
2013-12-16 15:30:00,2615.6433,2390.8781122546557
2013-12-16 15:40:00,2538.4104,2525.4674412006934
2013-12-16 15:50:00,2448.4739,2516.7465464072948
2013-12-16 16:00:00,2772.0137,2493.484175298614
2013-12-16 16:10:00,2690.5195,2633.4090409398577
2013-12-16 16:20:00,2592.648,2645.948638897649
2013-12-16 16:30:00,2785.3909,2613.9244029337087
2013-12-16 16:40:00,2619.2585,2690.16359910209
2013-12-16 16:50:00,2633.5862,2626.576403707044
2013-12-16 17:00:00,2544.4758,2616.5210215021616
2013-12-16 17:10:00,2674.0369,2544.0137178770246
2013-12-16 17:20:00,2557.1147,2584.890697237738
2013-12-16 17:30:00,2391.7551,2517.285625937955
2013-12-16 17:40:00,2553.3015,2412.3017650392862
2013-12-16 17:50:00,2696.6912,2431.335775031447
2013-12-16 18:00:00,2386.3591,2499.076900354652
2013-12-16 18:10:00,2363.5815,2360.8280414515607
2013-12-16 18:20:00,2429.09,2295.758922042328
2013-12-16 18:30:00,2416.3308,2272.781081501188
2013-12-16 18:40:00,2332.4739,2253.3313202878267
2013-12-16 18:50:00,2197.7908,2189.7114741924615
2013-12-16 19:00:00,2127.2327,2088.755331652075
2013-12-16 19:10:00,2131.437,1998.2974386391807
2013-12-16 19:20:00,1931.2819,1951.061795450803
2013-12-16 19:30:00,1857.6206,1816.175453247733
2013-12-16 19:40:00,1720.8193,1720.810119837436
2013-12-16 19:50:00,1719.8895,1592.0124154253513
2013-12-16 20:00:00,1494.5803,1537.4072667044352
2013-12-16 20:10:00,1387.2498,1381.580276904168
2013-12-16 20:20:00,1310.2694,1268.60346810673
2013-12-16 20:30:00,1161.1025,1163.3090541187767
2013-12-16 20:40:00,1097.789,1044.3548743339416
2013-12-16 20:50:00,1052.019,956.2655389063441
2013-12-16 21:00:00,966.3625,892.9128504497276
2013-12-16 21:10:00,789.50476,821.7699506037438
2013-12-16 21:20:00,889.26215,702.8301103541335
2013-12-16 21:30:00,790.8689,708.4074326209151
2013-12-16 21:40:00,795.4714,651.7781216842336
2013-12-16 21:50:00,769.1046,647.9047931994673
2013-12-16 22:00:00,695.05756,626.3756756386692
2013-12-16 22:10:00,614.00037,592.8579043127322
2013-12-16 22:20:00,642.0887,537.7555618017527
2013-12-16 22:30:00,682.7367,536.539164107053
2013-12-16 22:40:00,582.5713,555.6547554507558
2013-12-16 22:50:00,860.38293,519.9977882071164
2013-12-16 23:00:00,633.47144,657.3825225742662
2013-12-16 23:10:00,543.3787,589.252135971248
2013-12-16 23:20:00,597.4092,544.4901438326751
2013-12-16 23:30:00,610.5447,535.7115961110724
2013-12-16 23:40:00,333.73605,547.6678156270484
2013-12-16 23:50:00,394.0917,405.29240942023375
2013-12-17 00:00:00,417.16583,388.9135986664937
2013-12-17 00:10:00,311.1909,371.8673309832311
2013-12-17 00:20:00,445.8625,321.1623748803652
2013-12-17 00:30:00,342.1666,364.41809245455534
2013-12-17 00:40:00,318.08643,323.2799775838598
2013-12-17 00:50:00,304.5793,303.3904197586048
2013-12-17 01:00:00,302.76498,277.77665452521774
2013-12-17 01:10:00,232.73166,269.63672369986784
2013-12-17 01:20:00,268.7748,224.34250377468652
2013-12-17 01:30:00,226.48288,227.61014493128687
2013-12-17 01:40:00,187.17807,198.98512550801456
2013-12-17 01:50:00,223.17186,172.629048990942
2013-12-17 02:00:00,234.36075,175.0952687212855
2013-12-17 02:10:00,216.70508,182.34080819156566
2013-12-17 02:20:00,229.82294,177.45118709119788
2013-12-17 02:30:00,209.51703,184.61044687381468
2013-12-17 02:40:00,183.1384,177.12260399372076
2013-12-17 02:50:00,202.82635,164.0884783265667
2013-12-17 03:00:00,204.51138,169.3982603753293
2013-12-17 03:10:00,173.6049,173.55982044912048
2013-12-17 03:20:00,195.62657,162.50249295653134
2013-12-17 03:30:00,199.54,172.0300591447608
2013-12-17 03:40:00,188.96452,178.21607462864245
2013-12-17 03:50:00,206.67401,179.4763072254175
2013-12-17 04:00:00,213.5412,190.82308218080607
2013-12-17 04:10:00,164.3832,200.7847614933139
2013-12-17 04:20:00,205.71875,181.89522897683628
2013-12-17 04:30:00,189.8338,198.2521363702092
2013-12-17 04:40:00,165.30069,193.76998932841548
2013-12-17 04:50:00,211.25015,184.10718214193412
2013-12-17 05:00:00,207.73288,201.76865831251553
2013-12-17 05:10:00,186.83727,206.71620883264404
2013-12-17 05:20:00,212.57007,200.0497295539917
2013-12-17 05:30:00,199.12,209.87094693415156
2013-12-17 05:40:00,189.68364,205.31046835394363
2013-12-17 05:50:00,206.41656,199.8746760737763
2013-12-17 06:00:00,199.14429,204.23869544591412
2013-12-17 06:10:00,175.57236,201.63954136530378
2013-12-17 06:20:00,211.8952,188.63313924480417
2013-12-17 06:30:00,229.97296,201.90066133822143
2013-12-17 06:40:00,222.11827,215.04742031903288
2013-12-17 06:50:00,266.95532,219.52409148835113
2013-12-17 07:00:00,266.6577,246.33672937295069
2013-12-17 07:10:00,264.9794,258.57246092336527
2013-12-17 07:20:00,299.75565,268.64109921390286
2013-12-17 07:30:00,341.219,293.53329759185567
2013-12-17 07:40:00,302.00635,330.0422696286739
2013-12-17 07:50:00,336.06754,330.75736347484644
2013-12-17 08:00:00,375.1931,357.99753283411815
2013-12-17 08:10:00,397.58102,392.4590730135337
2013-12-17 08:20:00,489.18375,428.77000363513116
2013-12-17 08:30:00,534.2422,499.5713690933087
2013-12-17 08:40:00,660.0387,561.2810213136511
2013-12-17 08:50:00,617.42114,666.2907112731311
2013-12-17 09:00:00,824.71655,696.1917493349204
2013-12-17 09:10:00,862.9117,836.8991478178857
2013-12-17 09:20:00,903.38446,914.9323811345782
2013-12-17 09:30:00,993.2106,995.8785938654601
2013-12-17 09:40:00,1057.9623,1080.0353309733975
2013-12-17 09:50:00,1036.0688,1164.849013326361
2013-12-17 10:00:00,1217.5115,1197.5716231009533
2013-12-17 10:10:00,1188.2633,1319.7265799682714
2013-12-17 10:20:00,1214.9235,1354.905978354412
2013-12-17 10:30:00,1532.3738,1404.5783645744677
2013-12-17 10:40:00,1466.2655,1587.09658380994
2013-12-17 10:50:00,1664.7877,1633.2999023697357
2013-12-17 11:00:00,1818.2194,1777.5186308657912
2013-12-17 11:10:00,1694.5822,1906.7523720446702
2013-12-17 11:20:00,1874.4421,1914.3967060021796
2013-12-17 11:30:00,2035.2654,2015.445686448149
2013-12-17 11:40:00,2138.9644,2132.175822646972
2013-12-17 11:50:00,2250.6003,2243.081549841779
2013-12-17 12:00:00,2388.473,2347.4188032443444
2013-12-17 12:10:00,2460.7341,2465.6770344513034
2013-12-17 12:20:00,2415.1035,2551.641453160618
2013-12-17 12:30:00,2763.068,2567.145982363295
2013-12-17 12:40:00,2744.7373,2754.4361324754664
2013-12-17 12:50:00,2774.4429,2808.0598142151125
2013-12-17 13:00:00,3062.4578,2866.3502417672134
2013-12-17 13:10:00,3291.7275,3024.823615301991
2013-12-17 13:20:00,3444.106,3210.941255654106
2013-12-17 13:30:00,3373.3855,3371.888317209785
2013-12-17 13:40:00,3342.427,3409.1586091977833
2013-12-17 13:50:00,3505.4324,3416.147149964118
2013-12-17 14:00:00,3803.9375,3497.2013203854126
2013-12-17 14:10:00,3543.5134,3681.4664341798225
2013-12-17 14:20:00,3208.6392,3622.361185676318
2013-12-17 14:30:00,3234.5732,3444.004985138922
2013-12-17 14:40:00,3110.6792,3366.5564176631483
2013-12-17 14:50:00,3139.6963,3254.205826811728
2013-12-17 15:00:00,2945.2466,3221.4926161935446
2013-12-17 15:10:00,2766.0857,3090.1570392705225
2013-12-17 15:20:00,3100.932,2948.4387984540676
2013-12-17 15:30:00,3517.678,3046.03044962497
2013-12-17 15:40:00,3524.895,3288.35341224424
2013-12-17 15:50:00,3358.1033,3401.2445000312678
2013-12-17 16:00:00,3876.9597,3380.145492000853
2013-12-17 16:10:00,3759.038,3643.24278153143
2013-12-17 16:20:00,3837.1492,3672.4735021921015
2013-12-17 16:30:00,3774.914,3763.0972814884753
2013-12-17 16:40:00,3495.1526,3741.752464201092
2013-12-17 16:50:00,3764.5986,3606.5153905623156
2013-12-17 17:00:00,3746.0464,3674.5987927678957
2013-12-17 17:10:00,3641.88,3672.529901202945
2013-12-17 17:20:00,3795.984,3627.5595240483835
2013-12-17 17:30:00,3566.9692,3674.6102313907895
2013-12-17 17:40:00,3228.2769,3563.508409872148
2013-12-17 17:50:00,3273.0974,3345.2191510042603
2013-12-17 18:00:00,3197.3655,3257.0984719855496
2013-12-17 18:10:00,3225.8516,3154.527077534112
2013-12-17 18:20:00,2850.039,3121.017694029105
2013-12-17 18:30:00,3065.798,2889.6204433528014
2013-12-17 18:40:00,2853.2896,2910.311745355833
2013-12-17 18:50:00,2902.8008,2763.2263656092928
2013-12-17 19:00:00,2814.6863,2750.001479564012
2013-12-17 19:10:00,2951.324,2658.2695243704675
2013-12-17 19:20:00,2730.4817,2706.5668879681652
2013-12-17 19:30:00,2447.7034,2582.1454078173942
2013-12-17 19:40:00,2416.3674,2404.0118022531606
2013-12-17 19:50:00,2257.1748,2288.552191382756
2013-12-17 20:00:00,2049.7354,2149.395428881821
2013-12-17 20:10:00,1769.0593,1976.7974720023185
2013-12-17 20:20:00,1671.0309,1751.0053505764763
2013-12-17 20:30:00,1472.355,1598.2702311366425
2013-12-17 20:40:00,1444.2585,1415.1278702569568
2013-12-17 20:50:00,1219.8506,1325.014602301095
2013-12-17 21:00:00,1171.9624,1155.8026271957224
2013-12-17 21:10:00,1066.5072,1070.5392742767103
2013-12-17 21:20:00,1065.6753,964.1325386829193
2013-12-17 21:30:00,1107.4401,930.1948478624403
2013-12-17 21:40:00,1170.1951,929.2501926233995
2013-12-17 21:50:00,881.85944,972.0380789296257
2013-12-17 22:00:00,747.4791,842.2885112291308
2013-12-17 22:10:00,636.772,737.6764689141417
2013-12-17 22:20:00,549.43256,623.1648647961742
2013-12-17 22:30:00,636.7148,537.6895412525378
2013-12-17 22:40:00,583.74817,541.1940324857894
2013-12-17 22:50:00,538.8654,515.8405010661529
2013-12-17 23:00:00,543.96155,490.79101297151783
2013-12-17 23:10:00,439.51578,482.95912331584896
2013-12-17 23:20:00,424.59024,428.4227535488699
2013-12-17 23:30:00,452.19907,402.5701845676781
2013-12-17 23:40:00,361.02264,401.9283460559268
2013-12-17 23:50:00,371.86603,356.44755120356353
2013-12-18 00:00:00,434.7364,346.1897317108792
2013-12-18 00:10:00,406.53528,369.36637232272415
2013-12-18 00:20:00,314.7144,366.0455591653663
2013-12-18 00:30:00,311.52432,319.4989282933352
2013-12-18 00:40:00,268.64502,298.4615365694385
2013-12-18 00:50:00,269.08862,261.80781423011445
2013-12-18 01:00:00,303.09613,247.9930641223309
2013-12-18 01:10:00,274.72974,254.54755768411178
2013-12-18 01:20:00,234.28204,242.82954618604867
2013-12-18 01:30:00,258.46707,217.604413818681
2013-12-18 01:40:00,235.9508,218.65625376400112
2013-12-18 01:50:00,214.01556,204.76545499833492
2013-12-18 02:00:00,244.06613,190.17735807612507
2013-12-18 02:10:00,221.39583,198.10848208621564
2013-12-18 02:20:00,390.53134,189.67609305190217
2013-12-18 02:30:00,385.1137,277.62163535060495
2013-12-18 02:40:00,443.73373,307.3641168162917
2013-12-18 02:50:00,424.52182,365.48543024757646
2013-12-18 03:00:00,514.8599,376.01863996014663
2013-12-18 03:10:00,243.27391,439.88379788493967
2013-12-18 03:20:00,216.10474,320.23714846477105
2013-12-18 03:30:00,226.1257,275.15325302995006
2013-12-18 03:40:00,232.07373,240.90751216799617
2013-12-18 03:50:00,208.05132,239.60587431745626
2013-12-18 04:00:00,225.40233,219.80375417394475
2013-12-18 04:10:00,227.49486,227.5786675521813
2013-12-18 04:20:00,215.54005,227.6137298990052
2013-12-18 04:30:00,227.6982,226.65793564469368
2013-12-18 04:40:00,220.47952,231.29085492301488
2013-12-18 04:50:00,219.93323,230.85903223724495
2013-12-18 05:00:00,234.73874,230.79574060054665
2013-12-18 05:10:00,256.21884,238.3180172406867
2013-12-18 05:20:00,246.57613,252.14419829794406
2013-12-18 05:30:00,248.08905,252.9433744389912
2013-12-18 05:40:00,257.0533,254.92040238506752
2013-12-18 05:50:00,243.37932,258.96573291378036
2013-12-18 06:00:00,263.1779,253.3512801398283
2013-12-18 06:10:00,227.68663,261.2499839193372
2013-12-18 06:20:00,237.63649,244.3211914361516
2013-12-18 06:30:00,320.8879,244.7684712152054
2013-12-18 06:40:00,246.09839,285.1358331940164
2013-12-18 06:50:00,260.01495,263.96757250308815
2013-12-18 07:00:00,350.64963,269.57618601169065
2013-12-18 07:10:00,396.91443,314.84147634679243
2013-12-18 07:20:00,404.74667,362.55489405659546
2013-12-18 07:30:00,444.64056,392.4278803266252
2013-12-18 07:40:00,383.8241,433.03686612798015
2013-12-18 07:50:00,396.3336,423.07011756521865
2013-12-18 08:00:00,413.65237,436.1057694613214
2013-12-18 08:10:00,642.7808,451.5641042725108
2013-12-18 08:20:00,541.2099,587.6265574705758
2013-12-18 08:30:00,618.90344,592.7443494712404
2013-12-18 08:40:00,646.4804,663.1801834517876
2013-12-18 08:50:00,736.52924,701.2804184898209
2013-12-18 09:00:00,844.3093,786.6933265115033
2013-12-18 09:10:00,899.5496,879.9268251428487
2013-12-18 09:20:00,958.5369,966.2229643632149
2013-12-18 09:30:00,1156.951,1043.35330302829
2013-12-18 09:40:00,1070.9885,1192.888453116976
2013-12-18 09:50:00,1130.0845,1217.5453160850711
2013-12-18 10:00:00,1296.178,1283.0703386737637
2013-12-18 10:10:00,1440.553,1393.2332572712262
2013-12-18 10:20:00,1529.7799,1528.2586524794933
2013-12-18 10:30:00,1691.0552,1638.9018113719471
2013-12-18 10:40:00,1911.0961,1783.0129767355827
2013-12-18 10:50:00,1785.5616,1962.4786285120763
2013-12-18 11:00:00,2071.8499,1982.7024999532066
2013-12-18 11:10:00,2104.384,2157.5295359419515
2013-12-18 11:20:00,2088.5828,2232.5489659573805
2013-12-18 11:30:00,2219.114,2280.598139235063
2013-12-18 11:40:00,2249.7117,2358.9485989338036
2013-12-18 11:50:00,2448.1501,2410.508695821594
2013-12-18 12:00:00,2599.8909,2535.522860158419
2013-12-18 12:10:00,2445.932,2660.934495092909
2013-12-18 12:20:00,2537.695,2638.8378927649064
2013-12-18 12:30:00,2588.7942,2682.4374768728944
2013-12-18 12:40:00,2524.9182,2710.40230065303
2013-12-18 12:50:00,2801.2405,2692.5163899020135
2013-12-18 13:00:00,2847.3315,2821.661735697383
2013-12-18 13:10:00,3144.238,2886.2628468427965
2013-12-18 13:20:00,3527.2244,3079.9772508231126
2013-12-18 13:30:00,3725.421,3345.6803829579085
2013-12-18 13:40:00,3822.5183,3573.833469865712
2013-12-18 13:50:00,3866.7158,3729.496341244325
2013-12-18 14:00:00,3877.3699,3828.1891628207068
2013-12-18 14:10:00,3581.2974,3878.677879518171
2013-12-18 14:20:00,3756.3367,3747.9068767615713
2013-12-18 14:30:00,3436.1636,3789.73431974303
2013-12-18 14:40:00,3591.0415,3613.813476862642
2013-12-18 14:50:00,3316.7224,3643.767694570276
2013-12-18 15:00:00,3167.509,3473.0003141086245
2013-12-18 15:10:00,3138.919,3352.8537346260578
2013-12-18 15:20:00,3047.273,3251.5357640690086
2013-12-18 15:30:00,3150.5264,3166.2245345720344
2013-12-18 15:40:00,2938.9463,3168.912034068939
2013-12-18 15:50:00,3039.379,3053.255943679475
2013-12-18 16:00:00,3118.2083,3061.991338097326
2013-12-18 16:10:00,3213.4922,3084.477100942012
2013-12-18 16:20:00,3012.9036,3150.809746437915
2013-12-18 16:30:00,2953.8875,3064.371927732316
2013-12-18 16:40:00,2920.7847,3008.171783446963
2013-12-18 16:50:00,2932.362,2945.290326503983
2013-12-18 17:00:00,3075.2095,2923.981141075314
2013-12-18 17:10:00,3023.2144,2973.784412147099
2013-12-18 17:20:00,2955.8096,2961.222922086306
2013-12-18 17:30:00,2909.414,2920.4468372750753
2013-12-18 17:40:00,2701.2969,2868.0770374498234
2013-12-18 17:50:00,2824.2446,2728.536902062099
2013-12-18 18:00:00,2610.1592,2725.97081684063
2013-12-18 18:10:00,2438.9463,2587.2070098981603
2013-12-18 18:20:00,2638.442,2446.761663209857
2013-12-18 18:30:00,2572.8606,2463.9422472111874
2013-12-18 18:40:00,2564.8267,2421.2398235075884
2013-12-18 18:50:00,2356.0193,2400.306258860774
2013-12-18 19:00:00,2361.8774,2266.724035364202
2013-12-18 19:10:00,2249.49,2215.688545165044
2013-12-18 19:20:00,2056.9507,2111.025256607934
2013-12-18 19:30:00,2078.2659,1970.5667654289002
2013-12-18 19:40:00,2282.8704,1907.3458054652742
2013-12-18 19:50:00,2069.832,1976.2046317808156
2013-12-18 20:00:00,1856.3398,1886.1905694530603
2013-12-18 20:10:00,1593.6848,1752.7599056298402
2013-12-18 20:20:00,1380.7185,1545.7386859950018
2013-12-18 20:30:00,1368.4242,1348.9105874856962
2013-12-18 20:40:00,1136.7921,1244.5137928389495
2013-12-18 20:50:00,1057.0448,1072.1089981620773
2013-12-18 21:00:00,952.5083,962.4504483764277
2013-12-18 21:10:00,885.5504,849.3769627946597
2013-12-18 21:20:00,945.30396,772.7699903905157
2013-12-18 21:30:00,955.2644,766.5388752924205
2013-12-18 21:40:00,908.50287,772.0971946649818
2013-12-18 21:50:00,948.1962,757.5306593924572
2013-12-18 22:00:00,824.9544,779.7901040265173
2013-12-18 22:10:00,795.2902,728.1961509311998
2013-12-18 22:20:00,611.88983,704.4979615609054
2013-12-18 22:30:00,578.9331,595.7507214031118
2013-12-18 22:40:00,579.75836,545.4854025579564
2013-12-18 22:50:00,505.07068,514.8191331822311
2013-12-18 23:00:00,457.73096,471.07878851570695
2013-12-18 23:10:00,554.7294,428.6143757953191
2013-12-18 23:20:00,463.84952,463.43660664950835
2013-12-18 23:30:00,405.31708,427.7778463317427
2013-12-18 23:40:00,362.23328,394.12390814206583
2013-12-18 23:50:00,315.83978,351.3681898681748
2013-12-19 00:00:00,274.1597,312.5727673671936
2013-12-19 00:10:00,267.61264,270.6556032053004
2013-12-19 00:20:00,269.4348,249.63461074708198
2013-12-19 00:30:00,251.59937,237.78954219732805
2013-12-19 00:40:00,241.11076,223.51500686297913
2013-12-19 00:50:00,217.61388,210.86641965865078
2013-12-19 01:00:00,203.93837,192.16059576315865
2013-12-19 01:10:00,204.19022,176.40051639885291
2013-12-19 01:20:00,169.83192,168.07916056608292
2013-12-19 01:30:00,162.9695,145.5932650929949
2013-12-19 01:40:00,188.53651,132.90422326157477
2013-12-19 01:50:00,145.82474,138.57268859602868
2013-12-19 02:00:00,147.1228,118.60166580179612
2013-12-19 02:10:00,160.85327,113.49538556903599
2013-12-19 02:20:00,167.06288,116.17246660390356
2013-12-19 02:30:00,144.11838,122.87216987824831
2013-12-19 02:40:00,168.72066,114.76071884890143
2013-12-19 02:50:00,163.0736,127.46836623437002
2013-12-19 03:00:00,140.6902,129.43113028896823
2013-12-19 03:10:00,169.9931,123.52692216118112
2013-12-19 03:20:00,146.30841,137.50811928068288
2013-12-19 03:30:00,139.73344,132.41222785960713
2013-12-19 03:40:00,157.53612,131.47228184142023
2013-12-19 03:50:00,149.2089,140.49392554655196
2013-12-19 04:00:00,137.03987,142.38022403065588
2013-12-19 04:10:00,161.42363,139.3128756167298
2013-12-19 04:20:00,149.15988,152.14931545484137
2013-12-19 04:30:00,137.69418,151.37883512974827
2013-12-19 04:40:00,167.33061,148.11806608552138
2013-12-19 04:50:00,163.06259,161.63268788897085
2013-12-19 05:00:00,148.12737,164.9348109252462
2013-12-19 05:10:00,192.28413,160.30376503448338
2013-12-19 05:20:00,164.71341,180.77849621176347
2013-12-19 05:30:00,144.27452,173.21259680177218
2013-12-19 05:40:00,199.8322,162.4191562560959
2013-12-19 05:50:00,156.3342,183.72351486910952
2013-12-19 06:00:00,143.32224,168.3239339146612
2013-12-19 06:10:00,201.51146,158.4404632070664
2013-12-19 06:20:00,182.49237,180.6063865311471
2013-12-19 06:30:00,133.89032,179.63939411684078
2013-12-19 06:40:00,189.73953,157.1679614588652
2013-12-19 06:50:00,187.93494,176.81306338462355
2013-12-19 07:00:00,209.46092,182.0348657536017
2013-12-19 07:10:00,197.42627,201.38677107197896
2013-12-19 07:20:00,212.6369,203.31578622397637
2013-12-19 07:30:00,216.06082,218.8847287635533
2013-12-19 07:40:00,261.43173,228.6091918542852
2013-12-19 07:50:00,296.271,263.7648711323236
2013-12-19 08:00:00,342.76184,300.0562856964534
2013-12-19 08:10:00,346.69257,349.30607289295176
2013-12-19 08:20:00,422.2298,378.82833455074774
2013-12-19 08:30:00,488.4608,442.36626007903897
2013-12-19 08:40:00,604.7331,509.33489612413155
2013-12-19 08:50:00,607.37067,611.855750373903
2013-12-19 09:00:00,717.09607,664.9341490076802
2013-12-19 09:10:00,744.41266,762.7586747820716
2013-12-19 09:20:00,885.86914,822.8232794291752
2013-12-19 09:30:00,956.97504,941.0660364170081
2013-12-19 09:40:00,974.42224,1031.3873909315403
2013-12-19 09:50:00,1099.8969,1098.4592464849902
2013-12-19 10:00:00,1223.0265,1199.8355975591123
2013-12-19 10:10:00,1343.774,1315.5310673653235
2013-12-19 10:20:00,1372.3713,1438.0118541809884
2013-12-19 10:30:00,1541.0254,1514.3978636147929
2013-12-19 10:40:00,1538.6102,1646.444102755668
2013-12-19 10:50:00,1767.8145,1701.6901160268644
2013-12-19 11:00:00,1720.5001,1860.4152262918215
2013-12-19 11:10:00,1655.2976,1894.3253777727714
2013-12-19 11:20:00,1764.8962,1896.598279016181
2013-12-19 11:30:00,1819.6342,1944.3897475874985
2013-12-19 11:40:00,2052.6956,1992.6906183077067
2013-12-19 11:50:00,2101.9968,2133.439966230584
2013-12-19 12:00:00,2135.1353,2212.4536216072506
2013-12-19 12:10:00,2269.4614,2273.198920484967
2013-12-19 12:20:00,2298.473,2362.4146154407267
2013-12-19 12:30:00,2442.7434,2413.3614221123335
2013-12-19 12:40:00,2534.7808,2510.709277075388
2013-12-19 12:50:00,2562.879,2591.8149373881706
2013-12-19 13:00:00,2649.3838,2643.8831942576126
2013-12-19 13:10:00,3079.7336,2707.478197285027
2013-12-19 13:20:00,2879.3525,2955.0438505426355
2013-12-19 13:30:00,3051.9824,2944.726674506009
2013-12-19 13:40:00,3203.688,3059.4027292846877
2013-12-19 13:50:00,3184.9202,3156.7762917717555
2013-12-19 14:00:00,3255.8198,3207.1569797202146
2013-12-19 14:10:00,3134.402,3258.56212888766
2013-12-19 14:20:00,3258.1519,3218.645050997512
2013-12-19 14:30:00,3144.569,3268.465816500975
2013-12-19 14:40:00,3201.7524,3216.98980323059
2013-12-19 14:50:00,2828.0125,3236.7622300534686
2013-12-19 15:00:00,3105.1987,3032.536186890087
2013-12-19 15:10:00,2825.0269,3108.864018928224
2013-12-19 15:20:00,2680.8604,2952.456679373281
